Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#HS#OPEN#Female-only (including Supernumerary)#1698#2008
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#OS#OPEN#Gender-Neutral#333#687
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#OS#OPEN#Female-only (including Supernumerary)#263#380
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#26320#29564
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#38646#40684
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5190#29142
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29159#31746
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#13695#17250
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#23751#23939
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10378#17502
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22011#26948
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#8353#18952
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30745#36085
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11884#20718
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#18499#31097
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1490#4007
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#5356#8841
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#1329#2779
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#4761#5969
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#5952#9960
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#15553#21446
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#2638#8947
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#14985#16031
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#5200#8126
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#12790#15212
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4649#6379
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#8657#12219
Motilal Nehru National Institute of Technology Allahabad#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4074#5936
Motilal Nehru National Institute of Technology Allahabad#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#11583#12774
Motilal Nehru National Institute of Technology Allahabad#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#2912#4029
Motilal Nehru National Institute of Technology Allahabad#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6273#7986
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10750#14893
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#22059#30581
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9796#13062
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#18885#28014
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19982#25269
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#36560#43282
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#20161#25205
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#35012#35213
National Institute of Technology Agartala#Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#99907#279959
National Institute of Technology Agartala#Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#226415#260758
National Institute of Technology Agartala#Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#32555#42419
National Institute of Technology Agartala#Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#43424#47191
National Institute of Technology Agartala#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#223350#280735
National Institute of Technology Agartala#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#133276#252883
National Institute of Technology Agartala#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#32640#37735
National Institute of Technology Agartala#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#44552#47304
National Institute of Technology Agartala#Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))#HS#OPEN#Gender-Neutral#64523#266276
National Institute of Technology Agartala#Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))#OS#OPEN#Gender-Neutral#34821#44818
National Institute of Technology Agartala#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#52485#237412
National Institute of Technology Agartala#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#98963#198783
National Institute of Technology Agartala#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#34722#37769
National Institute of Technology Agartala#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34866#48194
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22415#57889
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#65910#90588
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9875#16046
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11898#24296
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24089#170155
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#150022#176383
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18812#28964
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38698#40873
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#48014#103067
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#108238#144655
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17239#22708
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#24727#32014
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#126100#222156
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#182763#196447
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25703#30596
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38106#40686
National Institute of Technology Agartala#Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#99449#266818
National Institute of Technology Agartala#Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#20568#35665
National Institute of Technology Agartala#Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))#HS#OPEN#Gender-Neutral#94239#205765
National Institute of Technology Agartala#Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))#OS#OPEN#Gender-Neutral#21580#27683
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#45384#218725
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#128505#251399
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23759#31610
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#40965#45039
National Institute of Technology Agartala#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#HS#OPEN#Gender-Neutral#90531#195222
National Institute of Technology Agartala#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#OS#OPEN#Gender-Neutral#13946#34352
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#238274#357463
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#221583#345336
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36643#42349
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#45185#50286
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#27#376
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Female-only (including Supernumerary)#54#133
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Gender-Neutral#238#518
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Female-only (including Supernumerary)#229#240
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#27856#34635
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#16679#20341
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#12232#28592
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22939#22939
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15049#29731
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#14133#28460
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14680#19158
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20591#24500
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11270#33968
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#13498#28673
