Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
National Institute of Technology Agartala#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34866#47625
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22415#57889
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#65910#90588
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9875#16046
National Institute of Technology Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11898#24296
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24089#170155
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#150022#176383
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18812#28964
National Institute of Technology Agartala#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38698#40873
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#48014#103067
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#108238#144655
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17239#22708
National Institute of Technology Agartala#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#24727#32014
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#126100#222156
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#182763#196447
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25703#30562
National Institute of Technology Agartala#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37785#39045
National Institute of Technology Agartala#Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#99449#266276
National Institute of Technology Agartala#Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#20568#35527
National Institute of Technology Agartala#Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))#HS#OPEN#Gender-Neutral#94239#205765
National Institute of Technology Agartala#Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))#OS#OPEN#Gender-Neutral#21580#27289
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#45384#218725
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#128505#251399
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23759#31173
National Institute of Technology Agartala#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#38265#44166
National Institute of Technology Agartala#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#HS#OPEN#Gender-Neutral#90531#195222
National Institute of Technology Agartala#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#OS#OPEN#Gender-Neutral#13946#34352
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#238274#347032
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#221583#334550
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#36643#42163
National Institute of Technology Agartala#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#45185#49161
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#27#376
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Female-only (including Supernumerary)#54#133
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Gender-Neutral#238#518
National Institute of Technology Calicut#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Female-only (including Supernumerary)#229#240
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#27856#32464
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#16679#20341
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#12232#28467
National Institute of Technology Calicut#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22939#22939
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15049#28465
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#14133#28460
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14680#19158
National Institute of Technology Calicut#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20591#24500
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11270#33484
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#13498#28012
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#15226#22771
National Institute of Technology Calicut#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#25065#28115
National Institute of Technology Calicut#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1422#8788
National Institute of Technology Calicut#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#5633#11642
National Institute of Technology Calicut#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#1642#3002
National Institute of Technology Calicut#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#3026#5761
National Institute of Technology Calicut#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#6194#20443
National Institute of Technology Calicut#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#16701#19897
National Institute of Technology Calicut#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#6502#9452
National Institute of Technology Calicut#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#10306#13096
National Institute of Technology Calicut#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#8815#15220
National Institute of Technology Calicut#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#9477#15766
National Institute of Technology Calicut#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4672#5932
National Institute of Technology Calicut#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6291#8363
National Institute of Technology Calicut#Engineering Physics (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#25371#30483
National Institute of Technology Calicut#Engineering Physics (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#21138#21138
National Institute of Technology Calicut#Engineering Physics (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#2773#13470
National Institute of Technology Calicut#Engineering Physics (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22431#22431
National Institute of Technology Calicut#Materials Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#28671#33491
National Institute of Technology Calicut#Materials Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#27844#27844
National Institute of Technology Calicut#Materials Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#22028#25260
National Institute of Technology Calicut#Materials Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34864#34864
National Institute of Technology Calicut#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10903#24924
National Institute of Technology Calicut#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#19194#31029
National Institute of Technology Calicut#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9184#12988
National Institute of Technology Calicut#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#17975#23018
National Institute of Technology Calicut#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#21863#35828
National Institute of Technology Calicut#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#31326#33968
National Institute of Technology Calicut#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#22019#27140
National Institute of Technology Calicut#Production Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#33745#34068
National Institute of Technology Delhi#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4397#9806
National Institute of Technology Delhi#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#10366#11273
National Institute of Technology Delhi#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#3420#5782
National Institute of Technology Delhi#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#8782#12331
National Institute of Technology Delhi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9904#19346
National Institute of Technology Delhi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#23866#27732
National Institute of Technology Delhi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#7622#15232
National Institute of Technology Delhi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#17653#21988
National Institute of Technology Delhi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10685#15882
National Institute of Technology Delhi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#13782#17605
National Institute of Technology Delhi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9854#11934
National Institute of Technology Delhi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#16380#16804
National Institute of Technology Durgapur#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#38217#41898
National Institute of Technology Durgapur#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#29291#42017
National Institute of Technology Durgapur#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#29263#36465
National Institute of Technology Durgapur#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36250#39069
National Institute of Technology Durgapur#Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#34365#34365
National Institute of Technology Durgapur#Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#32282#32282
National Institute of Technology Durgapur#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#25143#33553
National Institute of Technology Durgapur#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#32334#37023
National Institute of Technology Durgapur#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23681#26226
National Institute of Technology Durgapur#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#33596#35609
