Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Malaviya National Institute of Technology Jaipur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#14075#21327
Malaviya National Institute of Technology Jaipur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#22196#31095
Malaviya National Institute of Technology Jaipur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11345#23996
Malaviya National Institute of Technology Jaipur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#26592#33760
Malaviya National Institute of Technology Jaipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#340#3567
Malaviya National Institute of Technology Jaipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#3412#6843
Malaviya National Institute of Technology Jaipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24#2594
Malaviya National Institute of Technology Jaipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#1863#5106
Malaviya National Institute of Technology Jaipur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#8327#12215
Malaviya National Institute of Technology Jaipur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#13526#17741
Malaviya National Institute of Technology Jaipur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4254#11904
Malaviya National Institute of Technology Jaipur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#14425#19469
Malaviya National Institute of Technology Jaipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4695#7781
Malaviya National Institute of Technology Jaipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#8467#11395
Malaviya National Institute of Technology Jaipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#3420#8106
Malaviya National Institute of Technology Jaipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6541#12399
Malaviya National Institute of Technology Jaipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#12673#16464
Malaviya National Institute of Technology Jaipur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#24768#26712
Malaviya National Institute of Technology Jaipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9779#16577
Malaviya National Institute of Technology Jaipur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#23395#25658
Malaviya National Institute of Technology Jaipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22927#30498
Malaviya National Institute of Technology Jaipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#34496#37306
Malaviya National Institute of Technology Jaipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#25732#29377
Malaviya National Institute of Technology Jaipur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#37253#38031
Maulana Azad National Institute of Technology Bhopal#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#325#2209
Maulana Azad National Institute of Technology Bhopal#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Female-only (including Supernumerary)#176#1567
Maulana Azad National Institute of Technology Bhopal#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Gender-Neutral#464#813
Maulana Azad National Institute of Technology Bhopal#Architecture (5 Years, Bachelor of Architecture)#OS#OPEN#Female-only (including Supernumerary)#532#575
Maulana Azad National Institute of Technology Bhopal#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11335#27371
Maulana Azad National Institute of Technology Bhopal#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#29820#36872
Maulana Azad National Institute of Technology Bhopal#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#21127#25624
Maulana Azad National Institute of Technology Bhopal#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#25515#31078
Maulana Azad National Institute of Technology Bhopal#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19073#30473
Maulana Azad National Institute of Technology Bhopal#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#35492#40275
Maulana Azad National Institute of Technology Bhopal#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18400#28813
Maulana Azad National Institute of Technology Bhopal#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22623#36554
Maulana Azad National Institute of Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4094#8567
Maulana Azad National Institute of Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#11046#16177
Maulana Azad National Institute of Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#3304#5981
Maulana Azad National Institute of Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6970#10043
Maulana Azad National Institute of Technology Bhopal#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#14137#17667
Maulana Azad National Institute of Technology Bhopal#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#20931#25481
Maulana Azad National Institute of Technology Bhopal#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#13698#15565
Maulana Azad National Institute of Technology Bhopal#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20980#21787
Maulana Azad National Institute of Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9588#14084
Maulana Azad National Institute of Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#17105#19180
Maulana Azad National Institute of Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#7902#12006
Maulana Azad National Institute of Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#13305#16156
Maulana Azad National Institute of Technology Bhopal#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30412#35283
Maulana Azad National Institute of Technology Bhopal#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#43151#44568
Maulana Azad National Institute of Technology Bhopal#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#29325#34273
Maulana Azad National Institute of Technology Bhopal#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#35366#40683
Maulana Azad National Institute of Technology Bhopal#Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Gender-Neutral#10179#12788
Maulana Azad National Institute of Technology Bhopal#Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))#HS#OPEN#Female-only (including Supernumerary)#23692#23692
Maulana Azad National Institute of Technology Bhopal#Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Gender-Neutral#8231#12023
Maulana Azad National Institute of Technology Bhopal#Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))#OS#OPEN#Female-only (including Supernumerary)#14496#14496
Maulana Azad National Institute of Technology Bhopal#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#17785#24473
Maulana Azad National Institute of Technology Bhopal#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#25662#35247
Maulana Azad National Institute of Technology Bhopal#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#16403#21854
Maulana Azad National Institute of Technology Bhopal#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#29182#33416
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#HS#OPEN#Gender-Neutral#413#1819
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#HS#OPEN#Female-only (including Supernumerary)#740#946
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#OS#OPEN#Gender-Neutral#88#384
Maulana Azad National Institute of Technology Bhopal#Planning (4 Years, Bachelor of Planning)#OS#OPEN#Female-only (including Supernumerary)#257#380
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19411#28389
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#26951#29976
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24630#28462
Motilal Nehru National Institute of Technology Allahabad#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#26411#28700
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#7761#17174
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#22629#22723
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#15711#18104
Motilal Nehru National Institute of Technology Allahabad#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20814#23906
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9065#20100
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#18613#30033
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4973#21791
Motilal Nehru National Institute of Technology Allahabad#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#31799#32744
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1077#4289
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#868#8716
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#408#2362
Motilal Nehru National Institute of Technology Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#1509#3863
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#8402#10344
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#15060#17899
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#8417#9853
Motilal Nehru National Institute of Technology Allahabad#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#15802#16248
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#4496#8143
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#9606#12440
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#3663#7207
Motilal Nehru National Institute of Technology Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6246#13034
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10391#15067
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#21644#26259
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10310#15190
Motilal Nehru National Institute of Technology Allahabad#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#16831#25483
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19878#23934
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30446#33741
Motilal Nehru National Institute of Technology Allahabad#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17673#25990
